"","FLM-ERS091917","iL3-ERS092590","PF-ERS209991","PF-ERS209992","PF-ERS209993","FLF-ERS209994","FLF-ERS209995","FLF-ERS209996"
"SRAE_0000003000",5.52952764137219,-3.53537253657451,-4.84162921270588,-3.76408407528768,-5.89781119207784,-0.848886655246643,-4.55329583631331,-4.51329768228163
"SRAE_0000003100",5.05769801473486,-0.0830524546731698,-2.30463423699709,-3.15726133786022,-2.58206442561006,-0.606150414464905,-0.650461467605869,-2.56006834247772
"SRAE_0000003200",2.73396684280881,-0.115402140533508,3.11318695856752,2.89083456919935,2.54056531563041,1.84446724213792,2.17969341911965,2.41069137231753
"SRAE_0000003300",8.80350388094759,1.36670205700483,0.747675281842379,0.286396817478402,0.480448695769136,4.17696692042182,5.04885694806014,4.48232643452415
"SRAE_0000003400",5.25485971991926,-1.15728607868334,2.32235189679573,1.89852230413788,2.60649166001613,3.83958173808919,2.71565124861289,3.30711251989153
"SRAE_0000003500",7.60721415578806,5.42793842676679,6.52414403327081,6.53914496533996,6.50307567793861,6.53561522806634,6.3817823407387,6.4817071663809
"SRAE_0000003600",1.6163655387562,-1.44860998386248,-1.03447723794095,-1.13491311803,-0.968997877379114,0.209551956327567,0.188273818759817,0.176369091649087
"SRAE_0000003700",0.34595075210548,-3.53537253657451,-4.41124547785634,-3.3905527459574,-3.14084156220062,-0.840307235087186,-1.74366316978129,-1.36488300931144
"SRAE_0000003800",2.86448430595759,-1.25406178624814,-3.11694385345826,-2.22238571150755,-2.45018779372782,1.88800953953796,1.49118535578043,1.84558560160292
"SRAE_0000003900",3.04142791424551,6.94123480541705,5.5312357975471,5.19802281499583,5.43392137178716,5.93569435092849,5.71701410340451,5.87756534150981
"SRAE_0000004000",7.02390279805388,5.8846501927612,6.96937303728206,6.83909334172182,6.81989703194418,6.52796031151504,6.53664940143041,6.44790227544227
"SRAE_0000004100",5.01460888351028,4.89671451412193,6.13093671875961,6.20879764214022,6.20234866045578,6.17090718804196,6.17211460216009,6.2161934011239
"SRAE_0000004200",3.91927081115764,3.2497058887969,0.737669912040748,0.371982495219458,0.643432372410658,1.90847909802905,1.29597660238389,1.23684722559232
"SRAE_0000004300",-5.34218015621498,-3.53537253657451,-4.44149110179661,-3.93290352957892,-3.67503912711391,-2.47716273668736,-3.00064799715954,-2.70067005400287
"SRAE_0000004400",3.53011860458948,2.41802893628666,6.14118246515,5.8491490569021,5.86605117645722,5.00502037852763,5.1304034481812,5.06487737167963
"SRAE_0000004500",-1.14673831851718,2.37289575271357,6.69190874595458,6.71768075938467,6.68584292416173,5.55727150519649,5.47596177606106,5.49010927077127
"SRAE_0000004600",-5.34218015621498,-3.53537253657451,-1.87994153953992,-3.32586712057232,-4.3024511838689,-3.56413420833516,-2.2581991258859,-2.75398447335442
"SRAE_0000004700",4.45351396682514,2.81295274824464,6.36672765929385,6.15275898420047,6.24067668424463,5.17446112181066,5.23928848646855,5.25903955396291
"SRAE_0000004800",6.38098904292845,4.51555496561295,4.57884972668026,4.86788459421749,4.47836842553013,5.81340406835353,6.23595719469877,5.87248749907735
"SRAE_0000004900",12.4582912379278,9.13078272285917,9.48666496844419,9.41074900870469,9.42986497638486,9.56570105908647,9.76195920455715,9.59484108994435
"SRAE_0000005000",4.42574741269387,6.33145872069487,7.27940653186422,7.21616573670697,7.40707157282473,7.29265762177761,7.53103843136342,7.41521491563557
"SRAE_0000005100",2.17721908922017,0.541884434956056,1.8307458087307,2.46863821444981,2.01148098076407,1.32865107345,1.58969154963365,1.71451676561224
"SRAE_0000005200",5.73940176967591,2.50195861804614,4.12742233451558,4.02062603049539,3.87212233077725,3.8378204791625,3.96344140959547,4.10015516115963
"SRAE_0000005300",5.59025742377227,6.49397185444506,4.78091967610882,4.86777771377641,4.77028981962463,5.32787885482686,5.15664288189137,5.30995259549911
"SRAE_0000005400",2.41994533577479,1.55478008861813,5.12426821588402,5.13961012058595,5.10867038280881,5.37202761412799,5.25649438719407,5.32072880825017
